CMDLINE /home/r0b00sj/.conda/envs/capstone/bin/python fit_gensim_lda.py
MEM 247.812500 1522631284.5419
MEM 247.812500 1522631284.6421
MEM 247.812500 1522631284.7423
MEM 247.812500 1522631284.8426
MEM 247.812500 1522631284.9428
MEM 247.812500 1522631285.0430
MEM 247.812500 1522631285.1433
MEM 247.812500 1522631285.2435
MEM 247.812500 1522631285.3437
MEM 247.812500 1522631285.4439
MEM 247.812500 1522631285.5442
MEM 247.812500 1522631285.6444
MEM 247.812500 1522631285.7446
MEM 247.812500 1522631285.8449
MEM 247.812500 1522631285.9451
MEM 247.812500 1522631286.0453
MEM 247.812500 1522631286.1455
MEM 247.812500 1522631286.2458
MEM 247.812500 1522631286.3460
MEM 247.812500 1522631286.4462
MEM 247.812500 1522631286.5465
MEM 247.812500 1522631286.6467
MEM 249.187500 1522631286.7469
MEM 249.187500 1522631286.8471
MEM 249.187500 1522631286.9474
MEM 249.187500 1522631287.0476
MEM 249.187500 1522631287.1478
MEM 249.187500 1522631287.2481
MEM 249.187500 1522631287.3483
MEM 249.187500 1522631287.4485
MEM 249.187500 1522631287.5487
MEM 249.187500 1522631287.6490
MEM 249.187500 1522631287.7492
MEM 249.187500 1522631287.8494
MEM 249.187500 1522631287.9497
MEM 249.187500 1522631288.0499
MEM 249.187500 1522631288.1501
MEM 249.187500 1522631288.2504
MEM 249.187500 1522631288.3506
MEM 249.187500 1522631288.4508
MEM 249.187500 1522631288.5511
MEM 249.187500 1522631288.6513
MEM 249.187500 1522631288.7515
MEM 249.187500 1522631288.8518
MEM 249.187500 1522631288.9520
MEM 249.187500 1522631289.0522
MEM 249.187500 1522631289.1524
MEM 249.187500 1522631289.2527
MEM 249.187500 1522631289.3529
MEM 249.187500 1522631289.4532
MEM 249.187500 1522631289.5534
MEM 249.187500 1522631289.6536
MEM 249.187500 1522631289.7539
MEM 249.187500 1522631289.8541
MEM 249.187500 1522631289.9544
MEM 249.187500 1522631290.0546
MEM 249.187500 1522631290.1548
MEM 249.187500 1522631290.2550
MEM 249.187500 1522631290.3553
MEM 249.187500 1522631290.4555
MEM 249.187500 1522631290.5557
MEM 249.187500 1522631290.6560
MEM 249.187500 1522631290.7562
MEM 251.250000 1522631290.8564
MEM 251.250000 1522631290.9566
MEM 251.250000 1522631291.0569
MEM 251.250000 1522631291.1571
MEM 251.250000 1522631291.2573
MEM 251.250000 1522631291.3576
MEM 251.250000 1522631291.4578
MEM 251.250000 1522631291.5580
MEM 251.250000 1522631291.6582
MEM 251.250000 1522631291.7585
MEM 251.250000 1522631291.8587
MEM 251.250000 1522631291.9589
MEM 251.250000 1522631292.0592
MEM 251.250000 1522631292.1594
MEM 251.250000 1522631292.2596
MEM 251.250000 1522631292.3598
MEM 251.250000 1522631292.4601
MEM 251.250000 1522631292.5603
MEM 251.250000 1522631292.6605
MEM 251.250000 1522631292.7608
MEM 251.250000 1522631292.8610
MEM 251.250000 1522631292.9612
MEM 251.250000 1522631293.0615
MEM 251.250000 1522631293.1617
MEM 251.250000 1522631293.2619
MEM 251.250000 1522631293.3622
MEM 251.250000 1522631293.4624
MEM 251.250000 1522631293.5626
MEM 251.250000 1522631293.6628
MEM 251.250000 1522631293.7631
MEM 251.250000 1522631293.8633
MEM 251.250000 1522631293.9635
MEM 251.250000 1522631294.0638
MEM 251.250000 1522631294.1640
MEM 251.250000 1522631294.2642
MEM 285.062500 1522631294.3644
MEM 253.250000 1522631294.4647
MEM 253.687500 1522631294.5649
MEM 254.312500 1522631294.6652
MEM 256.500000 1522631294.7654
MEM 255.500000 1522631294.8656
MEM 254.562500 1522631294.9658
MEM 254.000000 1522631295.0661
MEM 253.750000 1522631295.1663
MEM 255.000000 1522631295.2666
MEM 253.750000 1522631295.3668
MEM 255.750000 1522631295.4670
MEM 257.750000 1522631295.5672
MEM 257.750000 1522631295.6675
MEM 259.687500 1522631295.7677
MEM 254.000000 1522631295.8679
MEM 253.250000 1522631295.9682
MEM 254.500000 1522631296.0684
MEM 254.500000 1522631296.1686
MEM 253.250000 1522631296.2688
MEM 253.750000 1522631296.3691
MEM 254.000000 1522631296.4693
MEM 254.000000 1522631296.5695
MEM 253.750000 1522631296.6698
MEM 254.750000 1522631296.7700
MEM 254.750000 1522631296.8702
MEM 254.250000 1522631296.9705
MEM 254.250000 1522631297.0707
MEM 253.250000 1522631297.1709
MEM 253.375000 1522631297.2711
MEM 253.250000 1522631297.3714
MEM 254.437500 1522631297.4716
MEM 254.250000 1522631297.5718
MEM 254.875000 1522631297.6721
MEM 254.500000 1522631297.7723
MEM 255.000000 1522631297.8725
MEM 253.500000 1522631297.9727
MEM 253.250000 1522631298.0730
MEM 255.250000 1522631298.1732
MEM 254.000000 1522631298.2734
MEM 254.000000 1522631298.3737
MEM 254.062500 1522631298.4739
MEM 256.250000 1522631298.5741
MEM 255.250000 1522631298.6744
MEM 254.000000 1522631298.7746
MEM 254.312500 1522631298.8748
MEM 254.562500 1522631298.9751
MEM 253.687500 1522631299.0753
MEM 254.312500 1522631299.1755
MEM 253.687500 1522631299.2757
MEM 254.250000 1522631299.3760
MEM 254.500000 1522631299.4762
MEM 254.750000 1522631299.5764
MEM 254.562500 1522631299.6767
MEM 255.000000 1522631299.7770
MEM 253.250000 1522631299.8772
MEM 254.250000 1522631299.9774
MEM 253.812500 1522631300.0777
MEM 253.750000 1522631300.1779
MEM 253.250000 1522631300.2781
MEM 253.250000 1522631300.3784
MEM 253.750000 1522631300.4786
MEM 253.250000 1522631300.5788
MEM 254.750000 1522631300.6791
MEM 254.875000 1522631300.7793
MEM 254.500000 1522631300.8795
MEM 254.750000 1522631300.9797
MEM 254.500000 1522631301.0800
MEM 254.000000 1522631301.1802
MEM 254.250000 1522631301.2804
MEM 255.437500 1522631301.3807
MEM 254.500000 1522631301.4809
MEM 255.000000 1522631301.5811
MEM 255.250000 1522631301.6814
MEM 255.000000 1522631301.7816
MEM 253.687500 1522631301.8818
MEM 255.250000 1522631301.9821
MEM 253.750000 1522631302.0823
MEM 254.500000 1522631302.1825
MEM 255.625000 1522631302.2828
MEM 253.500000 1522631302.3830
MEM 253.937500 1522631302.4832
MEM 254.625000 1522631302.5835
MEM 253.250000 1522631302.6837
MEM 253.750000 1522631302.7839
MEM 253.437500 1522631302.8841
MEM 254.000000 1522631302.9844
MEM 258.062500 1522631303.0846
MEM 260.875000 1522631303.1848
MEM 262.062500 1522631303.2851
MEM 254.250000 1522631303.3853
MEM 254.750000 1522631303.4855
MEM 254.500000 1522631303.5858
MEM 254.562500 1522631303.6860
MEM 253.250000 1522631303.7862
MEM 253.812500 1522631303.8865
MEM 253.750000 1522631303.9867
MEM 254.750000 1522631304.0869
MEM 253.750000 1522631304.1871
MEM 253.500000 1522631304.2874
MEM 253.625000 1522631304.3876
MEM 254.750000 1522631304.4878
MEM 254.250000 1522631304.5881
MEM 255.187500 1522631304.6883
MEM 255.187500 1522631304.7885
MEM 254.500000 1522631304.8888
MEM 253.250000 1522631304.9890
MEM 253.250000 1522631305.0892
MEM 253.750000 1522631305.1895
MEM 253.750000 1522631305.2897
MEM 253.812500 1522631305.3899
MEM 255.000000 1522631305.4902
MEM 253.562500 1522631305.5904
MEM 254.250000 1522631305.6906
MEM 253.687500 1522631305.7909
MEM 254.000000 1522631305.8911
MEM 254.750000 1522631305.9913
MEM 254.062500 1522631306.0916
MEM 255.000000 1522631306.1918
MEM 254.000000 1522631306.2920
MEM 254.812500 1522631306.3922
MEM 253.250000 1522631306.4925
MEM 254.625000 1522631306.5927
MEM 254.250000 1522631306.6929
MEM 253.625000 1522631306.7932
MEM 254.500000 1522631306.8934
MEM 254.500000 1522631306.9936
MEM 253.250000 1522631307.0938
MEM 254.312500 1522631307.1941
MEM 253.250000 1522631307.2943
MEM 254.687500 1522631307.3946
MEM 254.000000 1522631307.4948
MEM 254.500000 1522631307.5950
MEM 253.250000 1522631307.6952
MEM 254.500000 1522631307.7955
MEM 253.750000 1522631307.8957
MEM 254.500000 1522631307.9959
MEM 254.312500 1522631308.0962
MEM 254.500000 1522631308.1964
MEM 253.625000 1522631308.2966
MEM 253.250000 1522631308.3968
MEM 255.937500 1522631308.4971
MEM 255.937500 1522631308.5973
MEM 260.000000 1522631308.6975
MEM 260.000000 1522631308.7978
MEM 260.000000 1522631308.8980
MEM 254.500000 1522631308.9982
MEM 254.000000 1522631309.0985
MEM 254.500000 1522631309.1987
MEM 254.625000 1522631309.2989
MEM 254.937500 1522631309.3992
MEM 254.000000 1522631309.4994
MEM 254.750000 1522631309.5996
MEM 254.250000 1522631309.6998
MEM 254.250000 1522631309.8001
MEM 253.750000 1522631309.9004
MEM 253.750000 1522631310.0006
MEM 253.750000 1522631310.1008
MEM 253.750000 1522631310.2011
MEM 253.750000 1522631310.3013
MEM 255.000000 1522631310.4015
MEM 254.500000 1522631310.5018
MEM 253.250000 1522631310.6020
MEM 257.312500 1522631310.7022
MEM 253.250000 1522631310.8025
MEM 254.562500 1522631310.9027
MEM 254.500000 1522631311.0029
MEM 254.000000 1522631311.1032
MEM 253.500000 1522631311.2034
MEM 254.187500 1522631311.3036
MEM 253.750000 1522631311.4038
MEM 254.562500 1522631311.5041
MEM 254.000000 1522631311.6043
MEM 254.750000 1522631311.7045
MEM 255.250000 1522631311.8048
MEM 254.000000 1522631311.9050
MEM 254.937500 1522631312.0052
MEM 254.000000 1522631312.1055
MEM 254.500000 1522631312.2057
MEM 254.500000 1522631312.3059
MEM 254.500000 1522631312.4062
MEM 254.250000 1522631312.5064
MEM 254.250000 1522631312.6066
MEM 254.187500 1522631312.7068
MEM 254.500000 1522631312.8071
MEM 255.812500 1522631312.9073
MEM 254.062500 1522631313.0075
MEM 254.250000 1522631313.1078
MEM 254.750000 1522631313.2080
MEM 254.625000 1522631313.3082
MEM 254.250000 1522631313.4085
MEM 253.500000 1522631313.5087
MEM 253.687500 1522631313.6089
MEM 253.812500 1522631313.7091
MEM 254.000000 1522631313.8094
MEM 254.000000 1522631313.9096
MEM 254.750000 1522631314.0098
MEM 253.500000 1522631314.1101
MEM 254.000000 1522631314.2103
MEM 254.062500 1522631314.3105
MEM 254.250000 1522631314.4108
MEM 253.500000 1522631314.5110
MEM 253.500000 1522631314.6112
MEM 254.000000 1522631314.7115
MEM 253.500000 1522631314.8117
MEM 253.750000 1522631314.9119
MEM 253.937500 1522631315.0122
MEM 254.312500 1522631315.1124
MEM 253.750000 1522631315.2126
MEM 254.250000 1522631315.3129
MEM 254.000000 1522631315.4131
MEM 253.562500 1522631315.5133
MEM 253.375000 1522631315.6136
MEM 253.625000 1522631315.7138
MEM 253.250000 1522631315.8140
MEM 254.250000 1522631315.9142
MEM 253.250000 1522631316.0145
MEM 253.937500 1522631316.1147
MEM 253.250000 1522631316.2149
MEM 254.812500 1522631316.3152
MEM 254.062500 1522631316.4154
MEM 255.000000 1522631316.5156
MEM 253.937500 1522631316.6159
MEM 254.500000 1522631316.7161
MEM 254.750000 1522631316.8163
MEM 254.250000 1522631316.9165
MEM 253.500000 1522631317.0168
MEM 254.062500 1522631317.1170
MEM 254.000000 1522631317.2172
MEM 253.750000 1522631317.3175
MEM 254.187500 1522631317.4177
MEM 254.250000 1522631317.5179
MEM 254.750000 1522631317.6182
MEM 254.062500 1522631317.7184
MEM 254.062500 1522631317.8186
MEM 253.625000 1522631317.9189
MEM 254.000000 1522631318.0191
MEM 253.500000 1522631318.1193
MEM 254.750000 1522631318.2195
MEM 253.937500 1522631318.3198
MEM 254.875000 1522631318.4200
MEM 253.750000 1522631318.5202
MEM 253.750000 1522631318.6205
MEM 253.750000 1522631318.7207
MEM 253.750000 1522631318.8209
MEM 253.750000 1522631318.9211
MEM 253.750000 1522631319.0214
MEM 253.750000 1522631319.1216
MEM 253.750000 1522631319.2218
MEM 260.562500 1522631319.3221
MEM 255.125000 1522631319.4223
MEM 254.687500 1522631319.5226
MEM 254.375000 1522631319.6228
MEM 254.375000 1522631319.7230
MEM 254.375000 1522631319.8233
MEM 254.375000 1522631319.9235
MEM 254.375000 1522631320.0237
MEM 254.375000 1522631320.1240
MEM 254.375000 1522631320.2242
MEM 254.375000 1522631320.3245
MEM 254.687500 1522631320.4247
MEM 254.687500 1522631320.5250
MEM 254.687500 1522631320.6252
MEM 254.687500 1522631320.7254
MEM 254.687500 1522631320.8256
MEM 254.687500 1522631320.9259
MEM 254.687500 1522631321.0261
MEM 254.687500 1522631321.1264
MEM 254.875000 1522631321.2266
MEM 255.937500 1522631321.3268
MEM 255.375000 1522631321.4271
MEM 255.375000 1522631321.5273
MEM 255.375000 1522631321.6275
MEM 255.375000 1522631321.7278
MEM 255.375000 1522631321.8280
MEM 255.375000 1522631321.9282
MEM 259.437500 1522631322.0285
MEM 255.312500 1522631322.1287
MEM 254.625000 1522631322.2289
MEM 254.625000 1522631322.3292
MEM 255.250000 1522631322.4294
MEM 255.062500 1522631322.5296
MEM 255.125000 1522631322.6299
MEM 255.375000 1522631322.7301
MEM 254.875000 1522631322.8303
MEM 255.687500 1522631322.9306
MEM 254.875000 1522631323.0308
MEM 254.875000 1522631323.1310
MEM 255.625000 1522631323.2313
MEM 255.937500 1522631323.3315
MEM 255.125000 1522631323.4317
MEM 255.125000 1522631323.5320
MEM 254.875000 1522631323.6322
MEM 256.125000 1522631323.7324
MEM 255.875000 1522631323.8326
MEM 254.750000 1522631323.9329
MEM 254.812500 1522631324.0331
MEM 254.812500 1522631324.1333
MEM 254.812500 1522631324.2336
MEM 254.812500 1522631324.3338
MEM 254.812500 1522631324.4340
MEM 254.812500 1522631324.5342
MEM 254.812500 1522631324.6345
MEM 254.812500 1522631324.7347
MEM 254.812500 1522631324.8349
MEM 254.812500 1522631324.9352
MEM 245.812500 1522631325.0355
MEM 246.812500 1522631325.1357
MEM 245.812500 1522631325.2360
MEM 246.312500 1522631325.3362
MEM 246.562500 1522631325.4364
MEM 246.250000 1522631325.5366
MEM 246.812500 1522631325.6369
MEM 246.937500 1522631325.7371
MEM 247.687500 1522631325.8373
MEM 246.437500 1522631325.9376
MEM 247.187500 1522631326.0378
MEM 247.125000 1522631326.1380
MEM 246.750000 1522631326.2382
MEM 247.437500 1522631326.3385
MEM 247.500000 1522631326.4387
MEM 247.187500 1522631326.5389
MEM 247.375000 1522631326.6392
MEM 247.312500 1522631326.7394
MEM 247.687500 1522631326.8396
MEM 246.687500 1522631326.9399
MEM 247.437500 1522631327.0401
MEM 246.687500 1522631327.1403
MEM 247.000000 1522631327.2406
MEM 246.437500 1522631327.3408
MEM 246.937500 1522631327.4410
MEM 246.937500 1522631327.5412
MEM 247.187500 1522631327.6415
MEM 246.937500 1522631327.7417
MEM 248.125000 1522631327.8419
MEM 247.562500 1522631327.9422
MEM 247.812500 1522631328.0424
MEM 246.562500 1522631328.1426
MEM 247.562500 1522631328.2429
MEM 247.625000 1522631328.3431
MEM 247.125000 1522631328.4433
MEM 246.812500 1522631328.5436
MEM 247.312500 1522631328.6438
MEM 247.312500 1522631328.7440
MEM 246.562500 1522631328.8442
MEM 247.062500 1522631328.9445
MEM 247.812500 1522631329.0447
MEM 248.187500 1522631329.1449
MEM 248.687500 1522631329.2452
MEM 248.687500 1522631329.3454
MEM 247.750000 1522631329.4456
MEM 247.312500 1522631329.5459
MEM 247.562500 1522631329.6461
MEM 246.750000 1522631329.7463
MEM 248.000000 1522631329.8466
MEM 247.625000 1522631329.9468
MEM 247.562500 1522631330.0470
MEM 247.250000 1522631330.1473
MEM 248.000000 1522631330.2475
MEM 248.500000 1522631330.3478
MEM 247.500000 1522631330.4480
MEM 247.312500 1522631330.5483
MEM 246.750000 1522631330.6485
MEM 247.125000 1522631330.7487
MEM 247.750000 1522631330.8489
MEM 247.750000 1522631330.9492
MEM 247.562500 1522631331.0494
MEM 247.750000 1522631331.1496
MEM 247.312500 1522631331.2499
MEM 248.000000 1522631331.3501
MEM 247.625000 1522631331.4503
MEM 248.125000 1522631331.5506
MEM 246.875000 1522631331.6508
MEM 247.750000 1522631331.7510
MEM 246.750000 1522631331.8513
MEM 248.750000 1522631331.9515
MEM 248.000000 1522631332.0517
MEM 248.250000 1522631332.1520
MEM 248.000000 1522631332.2522
MEM 247.000000 1522631332.3524
MEM 247.562500 1522631332.4526
MEM 246.750000 1522631332.5529
MEM 246.750000 1522631332.6531
MEM 247.750000 1522631332.7533
MEM 247.875000 1522631332.8536
MEM 247.750000 1522631332.9538
MEM 247.812500 1522631333.0540
MEM 247.250000 1522631333.1542
MEM 247.250000 1522631333.2545
MEM 247.250000 1522631333.3547
MEM 248.250000 1522631333.4549
MEM 246.750000 1522631333.5552
MEM 248.437500 1522631333.6554
MEM 247.125000 1522631333.7556
MEM 247.750000 1522631333.8558
MEM 248.437500 1522631333.9561
MEM 248.875000 1522631334.0563
MEM 248.875000 1522631334.1565
MEM 248.875000 1522631334.2568
MEM 248.875000 1522631334.3570
MEM 248.875000 1522631334.4572
MEM 248.875000 1522631334.5575
MEM 248.875000 1522631334.6577
MEM 248.875000 1522631334.7579
MEM 248.875000 1522631334.8582
MEM 248.875000 1522631334.9584
MEM 248.875000 1522631335.0586
MEM 248.875000 1522631335.1588
MEM 248.875000 1522631335.2591
MEM 262.937500 1522631335.3593
MEM 259.062500 1522631335.4597
MEM 259.062500 1522631335.5599
MEM 259.062500 1522631335.6601
MEM 259.062500 1522631335.7604
MEM 259.062500 1522631335.8606
MEM 259.062500 1522631335.9608
MEM 259.062500 1522631336.0610
MEM 259.062500 1522631336.1613
MEM 259.062500 1522631336.2615
MEM 259.062500 1522631336.3617
MEM 259.062500 1522631336.4620
MEM 259.062500 1522631336.5622
MEM 259.062500 1522631336.6624
MEM 259.062500 1522631336.7627
MEM 259.062500 1522631336.8629
MEM 246.625000 1522631336.9632
MEM 247.125000 1522631337.0634
MEM 246.625000 1522631337.1637
MEM 246.562500 1522631337.2639
MEM 246.437500 1522631337.3641
MEM 246.187500 1522631337.4644
MEM 246.687500 1522631337.5646
MEM 245.687500 1522631337.6648
MEM 246.375000 1522631337.7651
MEM 246.875000 1522631337.8653
MEM 246.625000 1522631337.9655
MEM 246.625000 1522631338.0657
MEM 246.375000 1522631338.1660
MEM 246.375000 1522631338.2662
MEM 247.875000 1522631338.3664
MEM 247.000000 1522631338.4667
MEM 248.375000 1522631338.5669
MEM 247.375000 1522631338.6671
MEM 247.562500 1522631338.7674
MEM 247.875000 1522631338.8676
MEM 247.375000 1522631338.9678
MEM 246.625000 1522631339.0680
MEM 247.125000 1522631339.1683
MEM 247.625000 1522631339.2685
MEM 247.312500 1522631339.3687
MEM 247.625000 1522631339.4690
MEM 247.062500 1522631339.5692
MEM 247.625000 1522631339.6694
MEM 247.312500 1522631339.7697
MEM 246.937500 1522631339.8699
MEM 247.625000 1522631339.9701
MEM 247.125000 1522631340.0704
MEM 247.562500 1522631340.1706
MEM 247.125000 1522631340.2708
MEM 246.812500 1522631340.3710
MEM 246.625000 1522631340.4713
MEM 247.250000 1522631340.5715
MEM 248.687500 1522631340.6718
MEM 247.375000 1522631340.7720
MEM 247.375000 1522631340.8722
MEM 248.125000 1522631340.9725
MEM 248.875000 1522631341.0727
MEM 248.375000 1522631341.1729
MEM 248.250000 1522631341.2731
MEM 247.875000 1522631341.3734
MEM 246.625000 1522631341.4736
MEM 247.625000 1522631341.5738
MEM 247.625000 1522631341.6741
MEM 247.625000 1522631341.7743
MEM 247.625000 1522631341.8745
MEM 253.187500 1522631341.9748
MEM 252.062500 1522631342.0750
MEM 251.937500 1522631342.1752
MEM 251.437500 1522631342.2755
MEM 251.812500 1522631342.3757
MEM 253.187500 1522631342.4759
MEM 253.187500 1522631342.5761
MEM 252.062500 1522631342.6764
MEM 252.812500 1522631342.7766
MEM 252.375000 1522631342.8768
MEM 252.187500 1522631342.9771
MEM 252.687500 1522631343.0773
MEM 252.750000 1522631343.1775
MEM 252.937500 1522631343.2778
MEM 253.437500 1522631343.3780
MEM 253.375000 1522631343.4782
MEM 253.437500 1522631343.5785
MEM 253.437500 1522631343.6787
MEM 253.937500 1522631343.7789
MEM 252.687500 1522631343.8791
MEM 252.687500 1522631343.9794
MEM 251.937500 1522631344.0796
MEM 252.687500 1522631344.1798
MEM 252.062500 1522631344.2801
MEM 251.937500 1522631344.3803
MEM 251.937500 1522631344.4805
MEM 252.687500 1522631344.5808
MEM 253.187500 1522631344.6810
MEM 253.437500 1522631344.7812
MEM 252.000000 1522631344.8815
MEM 251.437500 1522631344.9817
MEM 252.687500 1522631345.0819
MEM 253.187500 1522631345.1822
MEM 252.937500 1522631345.2824
MEM 252.125000 1522631345.3826
MEM 251.937500 1522631345.4829
MEM 252.437500 1522631345.5831
MEM 251.437500 1522631345.6833
MEM 251.562500 1522631345.7836
MEM 253.062500 1522631345.8838
MEM 251.937500 1522631345.9840
MEM 252.937500 1522631346.0843
MEM 256.312500 1522631346.1845
MEM 252.937500 1522631346.2847
MEM 251.437500 1522631346.3849
MEM 252.500000 1522631346.4852
MEM 252.875000 1522631346.5854
MEM 252.937500 1522631346.6856
MEM 251.937500 1522631346.7859
MEM 253.187500 1522631346.8861
MEM 252.437500 1522631346.9864
MEM 254.437500 1522631347.0866
MEM 251.437500 1522631347.1868
MEM 251.937500 1522631347.2870
MEM 251.687500 1522631347.3873
MEM 252.250000 1522631347.4875
MEM 252.875000 1522631347.5877
MEM 253.687500 1522631347.6880
MEM 252.437500 1522631347.7882
MEM 252.812500 1522631347.8884
MEM 253.000000 1522631347.9887
MEM 251.437500 1522631348.0889
MEM 252.250000 1522631348.1891
